# Energy	Flux
# keV	photon/(s*keV*arcmin**2)
8.290499999999999758e+00	5.474798333481075557e-04
8.291499999999999204e+00	5.476181189610850562e-04
8.292500000000000426e+00	5.481677156280472842e-04
8.293499999999999872e+00	5.482776349614395563e-04
8.294499999999999318e+00	5.487953195638684565e-04
8.295500000000000540e+00	5.488733268327276177e-04
8.296499999999999986e+00	5.493626451555712895e-04
8.297499999999999432e+00	5.496214874567857938e-04
8.298500000000000654e+00	5.496498537363709138e-04
8.299500000000000099e+00	5.500895310699406527e-04
8.300499999999999545e+00	5.500895310699406527e-04
8.301500000000000767e+00	5.504972963389770640e-04
8.302500000000000213e+00	5.506745855863841993e-04
8.303499999999999659e+00	5.506249445971102665e-04
8.304500000000000881e+00	5.509866146618208442e-04
8.305500000000000327e+00	5.509015158230653759e-04
8.306499999999999773e+00	5.512312738232426259e-04
8.307499999999999218e+00	5.511142629199539383e-04
8.308500000000000441e+00	5.514121088555979690e-04
8.309499999999999886e+00	5.514794787696127238e-04
8.310499999999999332e+00	5.513128268770499949e-04
8.311500000000000554e+00	5.515610318234199843e-04
8.312500000000000000e+00	5.513624678663239277e-04
8.313499999999999446e+00	5.515787607481606979e-04
8.314500000000000668e+00	5.513482847265313135e-04
8.315500000000000114e+00	5.515326655438347559e-04
8.316499999999999559e+00	5.514830245545608231e-04
8.317500000000000782e+00	5.512064533286057137e-04
8.318500000000000227e+00	5.513411931566351148e-04
8.319499999999999673e+00	5.510291640811984699e-04
8.320499999999999119e+00	5.511284460597464440e-04
8.321500000000000341e+00	5.507880507047247876e-04
8.322499999999999787e+00	5.508554206187395424e-04
8.323499999999999233e+00	5.506923145111249128e-04
8.324500000000000455e+00	5.503022781668292151e-04
8.325499999999999901e+00	5.503235528765181364e-04
8.326499999999999346e+00	5.499016044676891110e-04
8.327500000000000568e+00	5.498874213278964968e-04
8.328500000000000014e+00	5.496463079514228144e-04
8.329499999999999460e+00	5.491782643382678471e-04
8.330500000000000682e+00	5.491179859941495078e-04
8.331500000000000128e+00	5.486144845315132218e-04
8.332499999999999574e+00	5.485222941228614464e-04
8.333500000000000796e+00	5.479904263806400404e-04
8.334500000000000242e+00	5.478663239074550457e-04
8.335499999999999687e+00	5.475152911975888744e-04
8.336499999999999133e+00	5.469408740359897343e-04
8.337500000000000355e+00	5.467671305735308067e-04
8.338499999999999801e+00	5.461608013473983388e-04
8.339499999999999247e+00	5.459586916053541829e-04
8.340500000000000469e+00	5.453239960996365951e-04
8.341499999999999915e+00	5.450899742930592198e-04
8.342499999999999361e+00	5.446325680347486589e-04
8.343500000000000583e+00	5.439517773247052376e-04
8.344500000000000028e+00	5.436752060987501281e-04
8.345499999999999474e+00	5.429660491091215868e-04
8.346500000000000696e+00	5.426575658186331497e-04
8.347500000000000142e+00	5.419235883343675878e-04
8.348499999999999588e+00	5.415831929793458229e-04
8.349500000000000810e+00	5.410265047424873963e-04
8.350500000000000256e+00	5.402499778388441002e-04
8.351499999999999702e+00	5.398670330644447096e-04
8.352499999999999147e+00	5.390621398812161852e-04
8.353500000000000369e+00	5.386543746121797739e-04
8.354499999999999815e+00	5.378246609343144457e-04
8.355499999999999261e+00	5.373849836007445983e-04
8.356500000000000483e+00	5.367325591702864053e-04
8.357499999999999929e+00	5.358638418579914423e-04
8.358499999999999375e+00	5.353851608899920685e-04
8.359500000000000597e+00	5.344951688680082925e-04
8.360500000000000043e+00	5.339881216204237988e-04
8.361499999999999488e+00	5.332683272759507426e-04
8.362500000000000711e+00	5.323428774044854312e-04
8.363500000000000156e+00	5.317968265224714110e-04
8.364499999999999602e+00	5.308465561563691874e-04
8.365500000000000824e+00	5.302756847797181466e-04
8.366500000000000270e+00	5.293041397039270016e-04
8.367499999999999716e+00	5.287084478326389402e-04
8.368499999999999162e+00	5.279071004343586235e-04
8.369500000000000384e+00	5.269000975090861599e-04
8.370499999999999829e+00	5.262689477883166714e-04
8.371499999999999275e+00	5.252442159383033859e-04
8.372500000000000497e+00	5.245882457228969852e-04
8.373499999999999943e+00	5.235457849481429862e-04
8.374499999999999389e+00	5.228649942380995648e-04
8.375500000000000611e+00	5.219891853559082947e-04
8.376500000000000057e+00	5.209148125166209679e-04
8.377499999999999503e+00	5.202056555269923182e-04
8.378500000000000725e+00	5.191135537629643863e-04
8.379500000000000171e+00	5.183795762786987159e-04
8.380499999999999616e+00	5.172732913748781698e-04
8.381500000000000838e+00	5.165180391809236866e-04
8.382500000000000284e+00	5.155748603847177701e-04
8.383499999999999730e+00	5.144437549862600949e-04
8.384499999999999176e+00	5.136601365127204917e-04
8.385500000000000398e+00	5.125113021895222115e-04
8.386499999999999844e+00	5.117099547912418948e-04
8.387499999999999289e+00	5.105504831131992081e-04
8.388500000000000512e+00	5.097314067901781778e-04
8.389499999999999957e+00	5.087244038649056058e-04
8.390499999999999403e+00	5.075436574771739979e-04
8.391500000000000625e+00	5.066997606595160554e-04
8.392500000000000071e+00	5.055048311319918332e-04
8.393499999999999517e+00	5.046432053895931772e-04
8.394500000000000739e+00	5.036042903997872775e-04
8.395500000000000185e+00	5.023880861625743509e-04
8.396499999999999631e+00	5.015087314954348729e-04
8.397500000000000853e+00	5.002818899033774315e-04
8.398500000000000298e+00	4.993848063114972400e-04
8.399499999999999744e+00	4.981508731495434914e-04
8.400499999999999190e+00	4.972360606329226948e-04
8.401500000000000412e+00	4.961581420086871603e-04
8.402499999999999858e+00	4.949100257069409059e-04
8.403499999999999304e+00	4.939774842655792874e-04
8.404500000000000526e+00	4.927258221788849337e-04
8.405499999999999972e+00	4.917826433826789087e-04
8.406499999999999417e+00	4.905203439411399318e-04
8.407500000000000639e+00	4.895665277900896088e-04
8.408500000000000085e+00	4.884531513163726472e-04
8.409499999999999531e+00	4.871802145199893722e-04
8.410500000000000753e+00	4.862086694441982273e-04
8.411500000000000199e+00	4.849321868628667987e-04
8.412499999999999645e+00	4.839570960021275002e-04
8.413500000000000867e+00	4.826735218508997646e-04
8.414500000000000313e+00	4.816877936353160597e-04
8.415499999999999758e+00	4.805495966669622401e-04
8.416499999999999204e+00	4.792624767307863509e-04
8.417500000000000426e+00	4.782661111603581853e-04
8.418499999999999872e+00	4.769754454392341426e-04
8.419499999999999318e+00	4.759755340838578235e-04
8.420500000000000540e+00	4.746813225777856814e-04
8.421499999999999986e+00	4.736707738675650101e-04
8.422499999999999432e+00	4.725183937594185221e-04
8.423500000000000654e+00	4.712277280382944794e-04
8.424500000000000099e+00	4.702100877581775009e-04
8.425499999999999545e+00	4.689158762521053589e-04
8.426500000000000767e+00	4.678982359719883262e-04
8.427500000000000213e+00	4.667387642939455853e-04
8.428499999999999659e+00	4.654445527878734432e-04
8.429500000000000881e+00	4.644198209378602119e-04
8.430500000000000327e+00	4.631291552167361692e-04
8.431499999999999773e+00	4.621008775817746759e-04
8.432499999999999218e+00	4.608137576455987867e-04
8.433500000000000441e+00	4.597819342256893025e-04
8.434499999999999886e+00	4.586224625476465616e-04
8.435499999999999332e+00	4.573424341813669795e-04
8.436500000000000554e+00	4.563106107614573327e-04
8.437500000000000000e+00	4.550341281801259042e-04
8.438499999999999446e+00	4.539987589752681580e-04
8.439500000000000668e+00	4.527258221788848288e-04
8.440500000000000114e+00	4.516939987589752904e-04
8.441499999999999559e+00	4.505451644357770643e-04
8.442500000000000782e+00	4.492793192092899338e-04
8.443500000000000227e+00	4.482474957893803954e-04
8.444499999999999673e+00	4.469922879177378339e-04
8.445499999999999119e+00	4.459604644978282413e-04
8.446500000000000341e+00	4.447088024111338334e-04
8.447499999999999787e+00	4.436840705611204937e-04
8.448499999999999233e+00	4.425494193777147734e-04
8.449500000000000455e+00	4.413083946458647719e-04
8.450499999999999901e+00	4.402872085807996399e-04
8.451499999999999346e+00	4.390532754188458914e-04
8.452500000000000568e+00	4.380391809236770123e-04
8.453500000000000014e+00	4.369187128800638520e-04
8.454499999999999460e+00	4.356954170729545640e-04
8.455500000000000682e+00	4.346884141476819378e-04
8.456500000000000128e+00	4.334757556954171105e-04
8.457499999999999574e+00	4.324758443400407914e-04
8.458500000000000796e+00	4.312738232426203706e-04
8.459500000000000242e+00	4.302739118872440515e-04
8.460499999999999687e+00	4.291818101232160653e-04
8.461499999999999133e+00	4.279939721655882045e-04
8.462500000000000355e+00	4.270046981650563460e-04
8.463499999999999801e+00	4.258345891321691445e-04
8.464499999999999247e+00	4.248524067015335931e-04
8.465500000000000469e+00	4.236893892385426986e-04
8.466499999999999915e+00	4.227142983778034544e-04
8.467499999999999361e+00	4.216541086783086876e-04
8.468500000000000583e+00	4.205088201400585608e-04
8.469500000000000028e+00	4.195443666341636688e-04
8.470499999999999474e+00	4.184097154507579485e-04
8.471500000000000696e+00	4.174594450846556707e-04
8.472500000000000142e+00	4.163389770410424562e-04
8.473499999999999588e+00	4.153922524598883861e-04
8.474500000000000810e+00	4.143675206098750463e-04
8.475500000000000256e+00	4.132683272759507531e-04
8.476499999999999702e+00	4.123357858345891888e-04
8.477499999999999147e+00	4.112472298555093020e-04
8.478500000000000369e+00	4.103288715539402977e-04
8.479499999999999815e+00	4.092544987146529709e-04
8.480499999999999261e+00	4.083432319829802737e-04
8.481500000000000483e+00	4.073575037673965687e-04
8.482499999999999929e+00	4.063044056377981090e-04
8.483499999999999375e+00	4.054108678308660711e-04
8.484500000000000597e+00	4.043719528410602256e-04
8.485500000000000043e+00	4.034890523889726483e-04
8.486499999999999488e+00	4.025352362379222169e-04
8.487500000000000711e+00	4.015175959578051843e-04
8.488500000000000156e+00	4.006488786455101670e-04
8.489499999999999602e+00	3.996489672901339021e-04
8.490500000000000824e+00	3.987908873326832912e-04
8.491500000000000270e+00	3.978051591170995863e-04
8.492499999999999716e+00	3.969577165144934361e-04
8.493499999999999162e+00	3.960535413527169917e-04
8.494500000000000384e+00	3.950890878468220997e-04
8.495499999999999829e+00	3.942593741689566630e-04
8.496499999999999275e+00	3.933161953727506380e-04
8.497500000000000497e+00	3.924971190497296620e-04
8.498499999999999943e+00	3.915681233933162512e-04
8.499499999999999389e+00	3.907632302100877810e-04
8.500500000000000611e+00	3.899051502526372243e-04
8.501500000000000057e+00	3.889938835209644729e-04
8.502499999999999503e+00	3.882102650474249239e-04
8.503500000000000725e+00	3.873167272404928860e-04
8.504500000000000171e+00	3.865472919067458970e-04
8.505499999999999616e+00	3.856679372396064733e-04
8.506500000000000838e+00	3.849091392607038365e-04
8.507500000000000284e+00	3.841007002925273211e-04
8.508499999999999730e+00	3.832497119049730174e-04
8.509499999999999176e+00	3.825086428508111484e-04
8.510500000000000398e+00	3.816718376030494046e-04
8.511499999999999844e+00	3.809414059037319962e-04
8.512499999999999289e+00	3.801223295807109118e-04
8.513500000000000512e+00	3.794060810211861176e-04
8.514499999999999957e+00	3.786508288272316344e-04
8.515499999999999403e+00	3.778530272138995254e-04
8.516500000000000625e+00	3.771580533640634899e-04
8.517500000000000071e+00	3.763744348905239409e-04
8.518499999999999517e+00	3.756936441804804654e-04
8.519500000000000739e+00	3.749738498360074635e-04
8.520500000000000185e+00	3.742150518571049351e-04
8.521499999999999631e+00	3.735555358567503267e-04
8.522500000000000853e+00	3.728109210176403041e-04
8.523500000000000298e+00	3.721655881570783099e-04
8.524499999999999744e+00	3.714351564577608473e-04
8.525499999999999190e+00	3.708040067369914130e-04
8.526500000000000412e+00	3.701303075968442988e-04
8.527499999999999858e+00	3.694282421771120104e-04
8.528499999999999304e+00	3.688148213810832354e-04
8.529500000000000526e+00	3.681269391011435070e-04
8.530499999999999972e+00	3.675241556599592469e-04
8.531499999999999417e+00	3.668540023047602320e-04
8.532500000000000639e+00	3.662618562184203784e-04
8.533500000000000085e+00	3.656413438524954047e-04
8.534499999999999531e+00	3.649924652069852027e-04
8.535500000000000753e+00	3.644251396152823155e-04
8.536500000000000199e+00	3.637904441095647819e-04
8.537499999999999645e+00	3.632337558727063553e-04
8.538500000000000867e+00	3.626132435067813274e-04
8.539500000000000313e+00	3.620671926247673073e-04
8.540499999999999758e+00	3.614998670330644742e-04
8.541499999999999204e+00	3.609006293768283135e-04
8.542500000000000426e+00	3.603793989894513139e-04
8.543499999999999872e+00	3.597943444730077674e-04
8.544499999999999318e+00	3.592837514404751743e-04
8.545500000000000540e+00	3.587128800638241877e-04
8.546499999999999986e+00	3.582164701710841546e-04
8.547499999999999432e+00	3.576916939987590015e-04
8.548500000000000654e+00	3.571456431167449814e-04
8.549500000000000099e+00	3.566634163637975624e-04
8.550499999999999545e+00	3.561315486215761023e-04
8.551500000000000767e+00	3.556599592234731440e-04
8.552500000000000213e+00	3.551706409006294180e-04
8.553499999999999659e+00	3.546600478680968249e-04
8.554500000000000881e+00	3.542083148657034506e-04
8.555500000000000327e+00	3.537101320804893678e-04
8.556499999999999773e+00	3.532711639039092704e-04
8.557499999999999218e+00	3.527885825724670307e-04
8.558500000000000441e+00	3.523595425937416981e-04
8.559499999999999886e+00	3.519110007978016024e-04
8.560499999999999332e+00	3.514500487545430506e-04
8.561500000000000554e+00	3.510369648080844361e-04
8.562500000000000000e+00	3.505862955411754699e-04
8.563499999999999446e+00	3.501870401560145947e-04
8.564500000000000668e+00	3.497480719794344431e-04
8.565500000000000114e+00	3.493583902136335661e-04
8.566499999999999559e+00	3.489552344650297165e-04
8.567500000000000782e+00	3.485343497916851534e-04
8.568500000000000227e+00	3.481645244215938605e-04
8.569499999999999673e+00	3.477553408385781661e-04
8.570499999999999119e+00	3.473936707738675884e-04
8.571500000000000341e+00	3.469983157521496333e-04
8.572499999999999787e+00	3.466465738852938746e-04
8.573499999999999233e+00	3.462806488786455560e-04
8.574500000000000455e+00	3.459051502526371848e-04
8.575499999999999901e+00	3.455672369470792196e-04
8.576499999999999346e+00	3.452016665189256675e-04
8.577500000000000568e+00	3.448754543036965168e-04
8.578500000000000014e+00	3.445375409981384974e-04
8.579499999999999460e+00	3.441875720237567884e-04
8.580500000000000682e+00	3.438773158407943016e-04
8.581500000000000128e+00	3.435372750642674117e-04
8.582499999999999574e+00	3.432369470791596356e-04
8.583500000000000796e+00	3.429089619714564352e-04
8.584500000000000242e+00	3.426164347132346620e-04
8.585499999999999687e+00	3.423122063646840199e-04
8.586499999999999133e+00	3.419998227107526084e-04
8.587500000000000355e+00	3.417232514847974990e-04
8.588499999999999801e+00	3.414190231362468570e-04
8.589499999999999247e+00	3.411502526371775878e-04
8.590500000000000469e+00	3.408577253789558145e-04
8.591499999999999915e+00	3.405971101852673147e-04
8.592499999999999361e+00	3.403262122152291751e-04
8.593500000000000583e+00	3.400496409892740115e-04
8.594500000000000028e+00	3.397989539934403308e-04
8.595499999999999474e+00	3.395323109653399863e-04
8.596500000000000696e+00	3.392911975888662497e-04
8.597500000000000142e+00	3.390323552876517996e-04
8.598499999999999588e+00	3.387993972165588325e-04
8.599500000000000810e+00	3.385604113110540206e-04
8.600500000000000256e+00	3.383153975711373097e-04
8.601499999999999702e+00	3.380920131194043408e-04
8.602499999999999147e+00	3.378569275773424490e-04
8.603500000000000369e+00	3.376416984309901954e-04
8.604499999999999815e+00	3.374147681943090731e-04
8.605499999999999261e+00	3.372073397748427139e-04
8.606500000000000483e+00	3.369960109919333262e-04
8.607499999999999929e+00	3.367786543746122021e-04
8.608499999999999375e+00	3.365854090949384030e-04
8.609500000000000597e+00	3.363740803120291237e-04
8.610500000000000043e+00	3.361865082882723485e-04
8.611499999999999488e+00	3.359950359010725990e-04
8.612500000000000711e+00	3.357954082084921884e-04
8.613500000000000156e+00	3.356159914901161827e-04
8.614499999999999602e+00	3.354284194663593533e-04
8.615500000000000824e+00	3.352546760039003715e-04
8.616500000000000270e+00	3.350710043435865706e-04
8.617499999999999716e+00	3.349071890789824080e-04
8.618499999999999162e+00	3.347373459799663463e-04
8.619500000000000384e+00	3.345636025175073645e-04
8.620499999999999829e+00	3.344079425582838628e-04
8.621499999999999275e+00	3.342402269302367258e-04
8.622500000000000497e+00	3.340902402269302482e-04
8.623499999999999943e+00	3.339303253257690056e-04
8.624499999999999389e+00	3.337842389859055022e-04
8.625500000000000611e+00	3.336381526460420531e-04
8.626500000000000057e+00	3.334863930502615257e-04
8.627499999999999503e+00	3.333502349082528415e-04
8.628500000000000725e+00	3.332041485683893381e-04
8.629500000000000171e+00	3.330740182607924986e-04
8.630499999999999616e+00	3.329339597553408400e-04
8.631500000000000838e+00	3.328077298111869749e-04
8.632500000000000284e+00	3.326797269745590600e-04
8.633499999999999730e+00	3.325474691959932959e-04
8.634499999999999176e+00	3.324311674496941956e-04
8.635500000000000398e+00	3.323031646130662807e-04
8.636499999999999844e+00	3.321907632302101006e-04
8.637499999999999289e+00	3.320705611204680802e-04
8.638500000000000512e+00	3.319599326300860039e-04
8.639499999999999957e+00	3.318475312472298779e-04
8.640499999999999403e+00	3.317354844428685185e-04
8.641500000000000625e+00	3.316330112578672116e-04
8.642500000000000071e+00	3.315245102384540600e-04
8.643499999999999517e+00	3.314259374168956732e-04
8.644500000000000739e+00	3.313255917028632368e-04
8.645500000000000185e+00	3.312248914103359796e-04
8.646499999999999631e+00	3.311305735307153880e-04
8.647500000000000853e+00	3.310341281801258717e-04
8.648500000000000298e+00	3.309472564488964079e-04
8.649499999999999744e+00	3.308508110983068916e-04
8.650499999999999190e+00	3.307681943090152229e-04
8.651500000000000412e+00	3.306816771562804715e-04
8.652499999999999858e+00	3.305948054250510077e-04
8.653499999999999304e+00	3.305143161067281552e-04
8.654500000000000526e+00	3.304334722099104820e-04
8.655499999999999972e+00	3.303547557840617334e-04
8.656499999999999417e+00	3.302760393582129307e-04
8.657500000000000639e+00	3.302033507667760269e-04
8.658500000000000085e+00	3.301306621753390689e-04
8.659499999999999531e+00	3.300558461129332946e-04
8.660500000000000753e+00	3.299870578849393109e-04
8.661500000000000199e+00	3.299182696569453272e-04
8.662499999999999645e+00	3.298512543214254474e-04
8.663500000000000867e+00	3.297845935644003884e-04
8.664500000000000313e+00	3.297218331708181953e-04
8.665499999999999758e+00	3.296608456697101603e-04
8.666499999999999204e+00	3.295959578051591509e-04
8.667500000000000426e+00	3.295409981384629606e-04
8.668499999999999872e+00	3.294782377448808217e-04
8.669499999999999318e+00	3.294232780781845772e-04
8.670500000000000540e+00	3.293661909405194623e-04
8.671499999999999986e+00	3.293151316372662464e-04
8.672499999999999432e+00	3.292601719705700019e-04
8.673500000000000654e+00	3.292091126673167860e-04
8.674500000000000099e+00	3.291584079425582824e-04
8.675499999999999545e+00	3.291091215317791161e-04
8.676500000000000767e+00	3.290601896994947706e-04
8.677500000000000213e+00	3.290151582306533452e-04
8.678499999999999659e+00	3.289679992908430494e-04
8.679500000000000881e+00	3.289250952929704945e-04
8.680500000000000327e+00	3.288800638241290691e-04
8.681499999999999773e+00	3.288389327187306180e-04
8.682499999999999218e+00	3.287956741423632965e-04
8.683500000000000441e+00	3.287587979789025863e-04
8.684499999999999886e+00	3.287176668735041353e-04
8.685499999999999332e+00	3.286783086605797881e-04
8.686500000000000554e+00	3.286432053895931818e-04
8.687500000000000000e+00	3.286042017551635470e-04
8.688499999999999446e+00	3.285708713766510446e-04
8.689500000000000668e+00	3.285357681056643841e-04
8.690500000000000114e+00	3.285024377271518817e-04
8.691499999999999559e+00	3.284694619271341458e-04
8.692500000000000782e+00	3.284361315486216434e-04
8.693500000000000227e+00	3.284070561120468819e-04
8.694499999999999673e+00	3.283758532045031957e-04
8.695499999999999119e+00	3.283485506604024839e-04
8.696500000000000341e+00	3.283173477528587977e-04
8.697499999999999787e+00	3.282921726797270105e-04
8.698499999999999233e+00	3.282627426646574282e-04
8.699500000000000455e+00	3.282375675915256410e-04
8.700499999999999901e+00	3.282123925183937996e-04
8.701499999999999346e+00	3.281850899742930878e-04
8.702500000000000568e+00	3.281638152646042207e-04
8.703500000000000014e+00	3.281382856129776127e-04
8.704499999999999460e+00	3.281152380108146418e-04
8.705500000000000682e+00	3.280957361935998786e-04
8.706500000000000128e+00	3.280705611204680371e-04
8.707499999999999574e+00	3.280510593032533282e-04
8.708500000000000796e+00	3.280319120645333315e-04
8.709500000000000242e+00	3.280106373548444644e-04
8.710499999999999687e+00	3.279911355376297012e-04
8.711499999999999133e+00	3.279737611913838085e-04
8.712500000000000355e+00	3.279546139526638118e-04
8.713499999999999801e+00	3.279372396064179191e-04
8.714499999999999247e+00	3.279198652601719721e-04
8.715500000000000469e+00	3.279042638064001290e-04
8.716499999999999915e+00	3.278868894601542363e-04
8.717499999999999361e+00	3.278716425848772140e-04
8.718500000000000583e+00	3.278563957096002459e-04
8.719500000000000028e+00	3.278429217267972732e-04
8.720499999999999474e+00	3.278276748515202509e-04
8.721500000000000696e+00	3.278159737611914364e-04
8.722500000000000142e+00	3.278007268859144140e-04
8.723499999999999588e+00	3.277872529031114414e-04
8.724500000000000810e+00	3.277759063912773934e-04
8.725500000000000256e+00	3.277624324084744208e-04
8.726499999999999702e+00	3.277528587891144767e-04
8.727499999999999147e+00	3.277397393848063248e-04
8.728500000000000369e+00	3.277301657654463265e-04
8.729499999999999815e+00	3.277188192536123327e-04
8.730499999999999261e+00	3.277092456342522802e-04
8.731500000000000483e+00	3.277000265933871568e-04
8.732499999999999929e+00	3.276883255030582881e-04
8.733499999999999375e+00	3.276808793546671602e-04
8.734500000000000597e+00	3.276695328428330580e-04
8.735500000000000043e+00	3.276642141654109090e-04
8.736499999999999488e+00	3.276546405460509107e-04
8.737500000000000711e+00	3.276471943976598370e-04
8.738500000000000156e+00	3.276376207782998387e-04
8.739499999999999602e+00	3.276323021008775813e-04
8.740500000000000824e+00	3.276248559524865076e-04
8.741500000000000270e+00	3.276174098040954340e-04
8.742499999999999716e+00	3.276099636557043061e-04
8.743499999999999162e+00	3.276064178707561525e-04
8.744500000000000384e+00	3.275968442513961542e-04
8.745499999999999829e+00	3.275932984664480549e-04
8.746499999999999275e+00	3.275879797890257975e-04
8.747500000000000497e+00	3.275805336406347238e-04
8.748499999999999943e+00	3.275769878556866244e-04
8.749499999999999389e+00	3.275713145997695462e-04
8.750500000000000611e+00	3.275677688148213927e-04
8.751500000000000057e+00	3.275624501373991895e-04
8.752499999999999503e+00	3.275567768814821655e-04
8.753500000000000725e+00	3.275553585675028824e-04
8.754500000000000171e+00	3.275500398900806792e-04
8.755499999999999616e+00	3.275464941051325256e-04
8.756500000000000838e+00	3.275429483201843721e-04
8.757500000000000284e+00	3.275394025352362727e-04
8.758499999999999730e+00	3.275358567502881192e-04
8.759499999999999176e+00	3.275323109653400198e-04
8.760500000000000398e+00	3.275308926513607367e-04
8.761499999999999844e+00	3.275273468664125832e-04
8.762499999999999289e+00	3.275259285524333001e-04
8.763500000000000512e+00	3.275223827674851465e-04
8.764499999999999957e+00	3.275206098750111511e-04
8.765499999999999403e+00	3.275174186685577641e-04
8.766500000000000625e+00	3.275156457760836602e-04
8.767500000000000071e+00	3.275142274621044313e-04
8.768499999999999517e+00	3.275128091481252024e-04
8.769500000000000739e+00	3.275110362556510986e-04
8.770500000000000185e+00	3.275096179416718697e-04
8.771499999999999631e+00	3.275081996276926408e-04
8.772500000000000853e+00	3.275064267352185369e-04
8.773500000000000298e+00	3.275071358922081242e-04
8.774499999999999744e+00	3.275035901072600249e-04
8.775499999999999190e+00	3.275039446857548457e-04
8.776500000000000412e+00	3.275025263717755626e-04
8.777499999999999858e+00	3.275028809502703833e-04
8.778499999999999304e+00	3.275014626362911544e-04
8.779500000000000526e+00	3.275018172147859752e-04
8.780499999999999972e+00	3.275003989008066921e-04
8.781499999999999417e+00	3.275007534793015129e-04
8.782500000000000639e+00	3.274993351653222298e-04
8.783500000000000085e+00	3.274996897438170506e-04
8.784499999999999531e+00	3.275000443223119256e-04
8.785500000000000753e+00	3.275003989008066921e-04
8.786500000000000199e+00	3.274989805868274090e-04
8.787499999999999645e+00	3.274993351653222298e-04
8.788500000000000867e+00	3.274996897438170506e-04
8.789500000000000313e+00	3.275021717932807418e-04
8.790499999999999758e+00	3.275007534793015129e-04
8.791499999999999204e+00	3.274993351653222298e-04
8.792500000000000426e+00	3.275018172147859752e-04
8.793499999999999872e+00	3.275021717932807418e-04
8.794499999999999318e+00	3.275046538427444872e-04
8.795500000000000540e+00	3.275028809502703833e-04
8.796499999999999986e+00	3.275035901072600249e-04
8.797499999999999432e+00	3.275057175782288953e-04
8.798500000000000654e+00	3.275042992642496664e-04
8.799500000000000099e+00	3.275067813137133577e-04
8.800499999999999545e+00	3.275071358922081242e-04
8.801500000000000767e+00	3.275096179416718697e-04
8.802500000000000213e+00	3.275081996276926408e-04
8.803499999999999659e+00	3.275124545696303817e-04
8.804500000000000881e+00	3.275110362556510986e-04
8.805500000000000327e+00	3.275135183051148440e-04
8.806499999999999773e+00	3.275138728836096105e-04
8.807499999999999218e+00	3.275142274621044313e-04
8.808500000000000441e+00	3.275167095115681768e-04
8.809499999999999886e+00	3.275170640900629975e-04
8.810499999999999332e+00	3.275195461395266345e-04
8.811500000000000554e+00	3.275220281889903800e-04
8.812500000000000000e+00	3.275206098750111511e-04
8.813499999999999446e+00	3.275248648169488920e-04
8.814500000000000668e+00	3.275234465029696089e-04
8.815500000000000114e+00	3.275277014449073498e-04
8.816499999999999559e+00	3.275280560234022247e-04
8.817500000000000782e+00	3.275284106018970455e-04
8.818500000000000227e+00	3.275308926513607367e-04
8.819499999999999673e+00	3.275333747008244280e-04
8.820499999999999119e+00	3.275337292793192487e-04
8.821500000000000341e+00	3.275362113287829400e-04
8.822499999999999787e+00	3.275386933782466312e-04
8.823499999999999233e+00	3.275390479567414520e-04
8.824500000000000455e+00	3.275415300062051432e-04
8.825499999999999901e+00	3.275440120556688344e-04
8.826499999999999346e+00	3.275443666341636552e-04
8.827500000000000568e+00	3.275468486836273464e-04
8.828500000000000014e+00	3.275472032621221672e-04
8.829499999999999460e+00	3.275518127825547288e-04
8.830500000000000682e+00	3.275521673610495496e-04
8.831500000000000128e+00	3.275546494105132950e-04
8.832499999999999574e+00	3.275550039890080616e-04
8.833500000000000796e+00	3.275592589309458567e-04
8.834500000000000242e+00	3.275599680879354983e-04
8.835499999999999687e+00	3.275620955589043687e-04
8.836499999999999133e+00	3.275628047158940103e-04
8.837500000000000355e+00	3.275670596578317511e-04
8.838499999999999801e+00	3.275674142363265719e-04
8.839499999999999247e+00	3.275698962857903174e-04
8.840500000000000469e+00	3.275723783352539544e-04
8.841499999999999915e+00	3.275748603847176998e-04
8.842499999999999361e+00	3.275752149632125206e-04
8.843500000000000583e+00	3.275794699051502615e-04
8.844500000000000028e+00	3.275801790621399030e-04
8.845499999999999474e+00	3.275826611116035942e-04
8.846500000000000696e+00	3.275847885825725189e-04
8.847500000000000142e+00	3.275854977395621604e-04
8.848499999999999588e+00	3.275897526814999013e-04
8.849500000000000810e+00	3.275922347309635926e-04
8.850500000000000256e+00	3.275925893094583591e-04
8.851499999999999702e+00	3.275950713589221045e-04
8.852499999999999147e+00	3.275975534083858500e-04
8.853500000000000369e+00	3.275996808793546662e-04
8.854499999999999815e+00	3.276021629288184116e-04
8.855499999999999261e+00	3.276046449782820487e-04
8.856500000000000483e+00	3.276049995567769236e-04
8.857499999999999929e+00	3.276096090772095395e-04
8.858499999999999375e+00	3.276099636557043061e-04
8.859500000000000597e+00	3.276142185976421012e-04
8.860500000000000043e+00	3.276149277546316885e-04
8.861499999999999488e+00	3.276170552256005590e-04
8.862500000000000711e+00	3.276195372750643044e-04
8.863500000000000156e+00	3.276220193245279956e-04
8.864499999999999602e+00	3.276245013739916868e-04
8.865500000000000824e+00	3.276269834234553781e-04
8.866500000000000270e+00	3.276273380019501988e-04
8.867499999999999716e+00	3.276315929438879939e-04
8.868499999999999162e+00	3.276340749933516852e-04
8.869500000000000384e+00	3.276344295718465059e-04
8.870499999999999829e+00	3.276390390922790676e-04
8.871499999999999275e+00	3.276393936707738884e-04
