# Energy	Flux
# keV	photon/(cm**2*s*keV*arcmin**2)
 1.0845  2.9980e-4
 1.0855  2.9980e-4
 1.0865  2.9980e-4
 1.0875  2.9980e-4
 1.0885  2.9980e-4
 1.0895  2.9980e-4
 1.0905  2.9980e-4
 1.0915  2.9980e-4
 1.0925  2.9980e-4
 1.0935  2.9980e-4
 1.0945  2.9980e-4
 1.0955  2.9980e-4
 1.0965  2.9980e-4
 1.0975  2.9980e-4
 1.0985  2.9980e-4
 1.0995  2.9980e-4
 1.1005  2.9980e-4
 1.1015  2.9980e-4
 1.1025  2.9980e-4
 1.1035  2.9980e-4
 1.1045  2.9980e-4
 1.1055  2.9980e-4
 1.1065  2.9980e-4
 1.1075  2.9980e-4
 1.1085  2.9980e-4
 1.1095  2.9980e-4
 1.1105  2.9980e-4
 1.1115  2.9980e-4
 1.1125  2.9980e-4
 1.1135  2.9980e-4
 1.1145  2.9980e-4
 1.1155  2.9980e-4
 1.1165  2.9980e-4
 1.1175  2.9980e-4
 1.1185  2.9980e-4
 1.1195  2.9980e-4
 1.1205  2.9980e-4
 1.1215  2.9980e-4
 1.1225  2.9980e-4
 1.1235  2.9980e-4
 1.1245  2.9980e-4
 1.1255  2.9980e-4
 1.1265  2.9980e-4
 1.1275  2.9980e-4
 1.1285  2.9980e-4
 1.1295  2.9980e-4
 1.1305  2.9980e-4
 1.1315  2.9980e-4
 1.1325  2.9980e-4
 1.1335  2.9980e-4
 1.1345  2.9980e-4
 1.1355  2.9980e-4
 1.1365  2.9980e-4
 1.1375  2.9980e-4
 1.1385  2.9980e-4
 1.1395  2.9980e-4
 1.1405  2.9980e-4
 1.1415  2.9980e-4
 1.1425  2.9980e-4
 1.1435  2.9980e-4
 1.1445  2.9980e-4
 1.1455  2.9980e-4
 1.1465  2.9980e-4
 1.1475  2.9980e-4
 1.1485  2.9980e-4
 1.1495  2.9980e-4
 1.1505  2.9980e-4
 1.1515  2.9980e-4
 1.1525  2.9980e-4
 1.1535  2.9980e-4
 1.1545  2.9980e-4
 1.1555  2.9980e-4
 1.1565  2.9980e-4
 1.1575  2.9980e-4
 1.1585  2.9980e-4
 1.1595  2.9980e-4
 1.1605  2.9980e-4
 1.1615  2.9980e-4
 1.1625  2.9980e-4
 1.1635  2.9980e-4
 1.1645  2.9980e-4
 1.1655  2.9980e-4
 1.1665  2.9980e-4
 1.1675  2.9980e-4
 1.1685  2.9980e-4
 1.1695  2.9980e-4
 1.1705  2.9980e-4
 1.1715  2.9980e-4
 1.1725  2.9980e-4
 1.1735  2.9980e-4
 1.1745  2.9980e-4
 1.1755  2.9980e-4
 1.1765  2.9980e-4
 1.1775  2.9980e-4
 1.1785  2.9980e-4
 1.1795  2.9980e-4
 1.1805  2.9980e-4
 1.1815  2.9980e-4
 1.1825  2.9980e-4
 1.1835  2.9980e-4
 1.1845  2.9980e-4
 1.1855  2.9980e-4
 1.1865  2.9980e-4
 1.1875  2.9980e-4
 1.1885  2.9980e-4
 1.1895  2.9980e-4
 1.1905  2.9980e-4
 1.1915  2.9980e-4
 1.1925  2.9980e-4
 1.1935  2.9980e-4
 1.1945  2.9980e-4
 1.1955  2.9980e-4
 1.1965  2.9980e-4
 1.1975  2.9980e-4
 1.1985  2.9980e-4
 1.1995  2.9980e-4
 1.2005  2.9980e-4
 1.2015  2.9980e-4
 1.2025  2.9980e-4
 1.2035  2.9980e-4
 1.2045  2.9980e-4
 1.2055  2.9980e-4
 1.2065  2.9980e-4
 1.2075  2.9980e-4
 1.2085  2.9980e-4
 1.2095  2.9980e-4
 1.2105  2.9980e-4
 1.2115  2.9980e-4
 1.2125  2.9980e-4
 1.2135  2.9980e-4
 1.2145  2.9980e-4
 1.2155  2.9980e-4
 1.2165  2.9980e-4
 1.2175  2.9980e-4
 1.2185  2.9980e-4
 1.2195  2.9980e-4
 1.2205  2.9980e-4
 1.2215  2.9980e-4
 1.2225  2.9980e-4
 1.2235  2.9980e-4
 1.2245  2.9980e-4
 1.2255  2.9980e-4
 1.2265  2.9980e-4
 1.2275  2.9980e-4
 1.2285  2.9980e-4
 1.2295  2.9980e-4
 1.2305  2.9980e-4
 1.2315  2.9980e-4
 1.2325  2.9980e-4
 1.2335  2.9980e-4
 1.2345  2.9980e-4
 1.2355  2.9980e-4
 1.2365  2.9980e-4
 1.2375  2.9980e-4
 1.2385  2.9980e-4
 1.2395  2.9980e-4
 1.2405  2.9980e-4
 1.2415  2.9980e-4
 1.2425  2.9980e-4
 1.2435  2.9980e-4
 1.2445  2.9980e-4
 1.2455  2.9980e-4
 1.2465  2.9980e-4
 1.2475  2.9980e-4
 1.2485  2.9980e-4
 1.2495  2.9980e-4
 1.2505  2.9980e-4
 1.2515  2.9980e-4
 1.2525  2.9980e-4
 1.2535  2.9980e-4
 1.2545  2.9980e-4
 1.2555  2.9980e-4
 1.2565  2.9980e-4
 1.2575  2.9980e-4
 1.2585  2.9980e-4
 1.2595  2.9980e-4
 1.2605  2.9980e-4
 1.2615  2.9980e-4
 1.2625  2.9980e-4
 1.2635  2.9980e-4
 1.2645  2.9980e-4
 1.2655  2.9980e-4
 1.2665  2.9980e-4
 1.2675  2.9980e-4
 1.2685  2.9980e-4
 1.2695  2.9980e-4
 1.2705  2.9980e-4
 1.2715  2.9980e-4
 1.2725  2.9980e-4
 1.2735  2.9980e-4
 1.2745  2.9980e-4
 1.2755  2.9980e-4
 1.2765  2.9980e-4
 1.2775  2.9980e-4
 1.2785  2.9980e-4
 1.2795  2.9980e-4
 1.2805  2.9980e-4
 1.2815  2.9980e-4
 1.2825  2.9980e-4
 1.2835  2.9980e-4
 1.2845  2.9980e-4
 1.2855  2.9980e-4
 1.2865  2.9980e-4
 1.2875  2.9980e-4
 1.2885  2.9980e-4
 1.2895  2.9980e-4
 1.2905  2.9980e-4
 1.2915  2.9980e-4
 1.2925  2.9980e-4
 1.2935  2.9980e-4
 1.2945  2.9980e-4
 1.2955  2.9980e-4
 1.2965  2.9980e-4
 1.2975  2.9980e-4
 1.2985  2.9980e-4
 1.2995  2.9980e-4
 1.3005  2.9980e-4
 1.3015  2.9980e-4
 1.3025  2.9980e-4
 1.3035  2.9980e-4
 1.3045  2.9980e-4
 1.3055  2.9980e-4
 1.3065  2.9980e-4
 1.3075  2.9980e-4
 1.3085  2.9980e-4
 1.3095  2.9980e-4
 1.3105  2.9980e-4
 1.3115  2.9980e-4
 1.3125  2.9980e-4
 1.3135  2.9980e-4
 1.3145  2.9980e-4
 1.3155  2.9980e-4
 1.3165  2.9980e-4
 1.3175  2.9980e-4
 1.3185  2.9980e-4
 1.3195  2.9980e-4
 1.3205  2.9980e-4
 1.3215  2.9980e-4
 1.3225  2.9980e-4
 1.3235  2.9980e-4
 1.3245  2.9980e-4
 1.3255  2.9980e-4
 1.3265  2.9980e-4
 1.3275  2.9980e-4
 1.3285  2.9980e-4
 1.3295  2.9980e-4
 1.3305  2.9980e-4
 1.3315  2.9980e-4
 1.3325  2.9980e-4
 1.3335  2.9980e-4
 1.3345  2.9980e-4
 1.3355  2.9980e-4
 1.3365  2.9980e-4
 1.3375  2.9980e-4
 1.3385  2.9980e-4
 1.3395  2.9980e-4
 1.3405  2.9980e-4
 1.3415  2.9980e-4
 1.3425  2.9980e-4
 1.3435  2.9980e-4
 1.3445  2.9980e-4
 1.3455  2.9980e-4
 1.3465  2.9980e-4
 1.3475  2.9980e-4
 1.3485  2.9980e-4
 1.3495  2.9980e-4
 1.3505  2.9980e-4
 1.3515  2.9980e-4
 1.3525  2.9980e-4
 1.3535  2.9980e-4
 1.3545  2.9980e-4
 1.3555  2.9980e-4
 1.3565  2.9980e-4
 1.3575  2.9980e-4
 1.3585  2.9980e-4
 1.3595  2.9980e-4
 1.3605  2.9980e-4
 1.3615  2.9980e-4
 1.3625  2.9980e-4
 1.3635  2.9980e-4
 1.3645  2.9980e-4
 1.3655  2.9980e-4
 1.3665  2.9980e-4
 1.3675  2.9980e-4
 1.3685  2.9980e-4
 1.3695  2.9980e-4
 1.3705  2.9980e-4
 1.3715  2.9980e-4
 1.3725  2.9980e-4
 1.3735  2.9980e-4
 1.3745  2.9980e-4
 1.3755  2.9980e-4
 1.3765  2.9980e-4
 1.3775  2.9980e-4
 1.3785  2.9980e-4
 1.3795  2.9980e-4
 1.3805  2.9980e-4
 1.3815  2.9980e-4
 1.3825  2.9980e-4
 1.3835  2.9980e-4
 1.3845  2.9980e-4
 1.3855  2.9980e-4
 1.3865  2.9980e-4
 1.3875  2.9980e-4
 1.3885  2.9980e-4
 1.3895  2.9980e-4
 1.3905  2.9980e-4
 1.3915  2.9980e-4
 1.3925  2.9980e-4
 1.3935  2.9980e-4
 1.3945  2.9980e-4
 1.3955  2.9980e-4
 1.3965  2.9980e-4
 1.3975  2.9980e-4
 1.3985  2.9980e-4
 1.3995  2.9980e-4
 1.4005  2.9980e-4
 1.4015  2.9980e-4
 1.4025  2.9980e-4
 1.4035  2.9980e-4
 1.4045  2.9980e-4
 1.4055  2.9980e-4
 1.4065  2.9980e-4
 1.4075  2.9980e-4
 1.4085  2.9980e-4
 1.4095  2.9980e-4
 1.4105  2.9980e-4
 1.4115  2.9980e-4
 1.4125  2.9980e-4
 1.4135  2.9980e-4
 1.4145  2.9980e-4
 1.4155  2.9980e-4
 1.4165  2.9980e-4
 1.4175  2.9980e-4
 1.4185  2.9980e-4
 1.4195  2.9980e-4
 1.4205  2.9980e-4
 1.4215  2.9980e-4
 1.4225  2.9980e-4
 1.4235  2.9980e-4
 1.4245  2.9980e-4
 1.4255  2.9980e-4
 1.4265  2.9980e-4
 1.4275  2.9980e-4
 1.4285  2.9980e-4
 1.4295  2.9980e-4
 1.4305  2.9980e-4
 1.4315  2.9980e-4
 1.4325  2.9980e-4
 1.4335  2.9980e-4
 1.4345  2.9980e-4
 1.4355  2.9980e-4
 1.4365  2.9980e-4
 1.4375  2.9980e-4
 1.4385  2.9980e-4
 1.4395  2.9980e-4
 1.4405  2.9980e-4
 1.4415  2.9980e-4
 1.4425  2.9980e-4
 1.4435  2.9980e-4
 1.4445  2.9980e-4
 1.4455  2.9980e-4
 1.4465  2.9980e-4
 1.4475  2.9980e-4
 1.4485  2.9980e-4
 1.4495  2.9980e-4
 1.4505  2.9980e-4
 1.4515  2.9980e-4
 1.4525  2.9980e-4
 1.4535  2.9980e-4
 1.4545  2.9980e-4
 1.4555  2.9980e-4
 1.4565  2.9980e-4
 1.4575  2.9980e-4
 1.4585  2.9980e-4
 1.4595  2.9980e-4
 1.4605  2.9980e-4
 1.4615  2.9980e-4
 1.4625  2.9980e-4
 1.4635  2.9980e-4
 1.4645  2.9980e-4
 1.4655  2.9980e-4
 1.4665  2.9980e-4
 1.4675  2.9980e-4
 1.4685  2.9980e-4
 1.4695  2.9980e-4
 1.4705  2.9980e-4
 1.4715  2.9980e-4
 1.4725  2.9980e-4
 1.4735  2.9980e-4
 1.4745  2.9980e-4
 1.4755  2.9980e-4
 1.4765  2.9980e-4
 1.4775  2.9980e-4
 1.4785  2.9980e-4
 1.4795  2.9980e-4
 1.4805  2.9980e-4
 1.4815  2.9980e-4
 1.4825  2.9980e-4
 1.4835  2.9980e-4
 1.4845  2.9980e-4
 1.4855  2.9980e-4
 1.4865  2.9980e-4
 1.4875  2.9980e-4
 1.4885  2.9980e-4
 1.4895  2.9980e-4
 1.4905  2.9980e-4
 1.4915  2.9980e-4
 1.4925  2.9980e-4
 1.4935  2.9980e-4
 1.4945  2.9980e-4
 1.4955  2.9980e-4
 1.4965  2.9980e-4
 1.4975  2.9980e-4
 1.4985  2.9980e-4
 1.4995  2.9980e-4
 1.5005  2.9980e-4
 1.5015  2.9980e-4
 1.5025  2.9980e-4
 1.5035  2.9980e-4
 1.5045  2.9980e-4
 1.5055  2.9980e-4
 1.5065  2.9980e-4
 1.5075  2.9980e-4
 1.5085  2.9980e-4
 1.5095  2.9980e-4
 1.5105  2.9980e-4
 1.5115  2.9980e-4
 1.5125  2.9980e-4
 1.5135  2.9980e-4
 1.5145  2.9980e-4
 1.5155  2.9980e-4
 1.5165  2.9980e-4
 1.5175  2.9980e-4
 1.5185  2.9980e-4
 1.5195  2.9980e-4
 1.5205  2.9980e-4
 1.5215  2.9980e-4
 1.5225  2.9980e-4
 1.5235  2.9980e-4
 1.5245  2.9980e-4
 1.5255  2.9980e-4
 1.5265  2.9980e-4
 1.5275  2.9980e-4
 1.5285  2.9980e-4
 1.5295  2.9980e-4
 1.5305  2.9980e-4
 1.5315  2.9980e-4
 1.5325  2.9980e-4
 1.5335  2.9980e-4
 1.5345  2.9980e-4
 1.5355  2.9980e-4
 1.5365  2.9980e-4
 1.5375  2.9980e-4
 1.5385  2.9980e-4
 1.5395  2.9980e-4
 1.5405  2.9980e-4
 1.5415  2.9980e-4
 1.5425  2.9980e-4
 1.5435  2.9980e-4
 1.5445  2.9980e-4
 1.5455  2.9980e-4
 1.5465  2.9980e-4
 1.5475  2.9980e-4
 1.5485  2.9980e-4
 1.5495  2.9980e-4
 1.5505  2.9980e-4
 1.5515  2.9980e-4
 1.5525  2.9980e-4
 1.5535  2.9980e-4
 1.5545  2.9980e-4
 1.5555  2.9980e-4
 1.5565  2.9980e-4
 1.5575  2.9980e-4
 1.5585  2.9980e-4
 1.5595  2.9980e-4
 1.5605  2.9980e-4
 1.5615  2.9980e-4
 1.5625  2.9980e-4
 1.5635  2.9980e-4
 1.5645  2.9980e-4
 1.5655  2.9980e-4
 1.5665  2.9980e-4
 1.5675  2.9980e-4
 1.5685  2.9980e-4
 1.5695  2.9980e-4
 1.5705  2.9980e-4
 1.5715  2.9980e-4
 1.5725  2.9980e-4
 1.5735  2.9980e-4
 1.5745  2.9980e-4
 1.5755  2.9980e-4
 1.5765  2.9980e-4
 1.5775  2.9980e-4
 1.5785  2.9980e-4
 1.5795  2.9980e-4
 1.5805  2.9980e-4
 1.5815  2.9980e-4
 1.5825  2.9980e-4
 1.5835  2.9980e-4
 1.5845  2.9980e-4
 1.5855  2.9980e-4
 1.5865  2.9980e-4
 1.5875  2.9980e-4
 1.5885  2.9980e-4
 1.5895  2.9980e-4
 1.5905  2.9980e-4
 1.5915  2.9980e-4
 1.5925  2.9980e-4
 1.5935  2.9980e-4
 1.5945  2.9980e-4
 1.5955  2.9980e-4
 1.5965  2.9980e-4
 1.5975  2.9980e-4
 1.5985  2.9980e-4
 1.5995  2.9980e-4
 1.6005  2.9980e-4
 1.6015  2.9980e-4
 1.6025  2.9980e-4
 1.6035  2.9980e-4
 1.6045  2.9980e-4
 1.6055  2.9980e-4
 1.6065  2.9980e-4
 1.6075  2.9980e-4
 1.6085  2.9980e-4
 1.6095  2.9980e-4
 1.6105  2.9980e-4
 1.6115  2.9980e-4
 1.6125  2.9980e-4
 1.6135  2.9980e-4
 1.6145  2.9980e-4
 1.6155  2.9980e-4
 1.6165  2.9980e-4
 1.6175  2.9980e-4
 1.6185  2.9980e-4
 1.6195  2.9980e-4
 1.6205  2.9980e-4
 1.6215  2.9980e-4
 1.6225  2.9980e-4
 1.6235  2.9980e-4
 1.6245  2.9980e-4
 1.6255  2.9980e-4
 1.6265  2.9980e-4
 1.6275  2.9980e-4
 1.6285  2.9980e-4
 1.6295  2.9980e-4
 1.6305  2.9980e-4
 1.6315  2.9980e-4
 1.6325  2.9980e-4
 1.6335  2.9980e-4
 1.6345  2.9980e-4
 1.6355  2.9980e-4
 1.6365  2.9980e-4
 1.6375  2.9980e-4
 1.6385  2.9980e-4
 1.6395  2.9980e-4
 1.6405  2.9980e-4
 1.6415  2.9980e-4
 1.6425  2.9980e-4
 1.6435  2.9980e-4
 1.6445  2.9980e-4
 1.6455  2.9980e-4
 1.6465  2.9980e-4
 1.6475  2.9980e-4
 1.6485  2.9980e-4
 1.6495  2.9980e-4
 1.6505  2.9980e-4
 1.6515  2.9980e-4
 1.6525  2.9980e-4
 1.6535  2.9980e-4
 1.6545  2.9980e-4
 1.6555  2.9980e-4
 1.6565  2.9980e-4
 1.6575  2.9980e-4
 1.6585  2.9980e-4
 1.6595  2.9980e-4
 1.6605  2.9980e-4
 1.6615  2.9980e-4
 1.6625  2.9980e-4
 1.6635  2.9980e-4
 1.6645  2.9980e-4
 1.6655  2.9980e-4
 1.6665  2.9980e-4
 1.6675  2.9980e-4
 1.6685  2.9980e-4
 1.6695  2.9980e-4
 1.6705  2.9980e-4
 1.6715  2.9980e-4
 1.6725  2.9980e-4
 1.6735  2.9980e-4
 1.6745  2.9980e-4
 1.6755  2.9980e-4
 1.6765  2.9980e-4
 1.6775  2.9980e-4
 1.6785  2.9980e-4
 1.6795  2.9980e-4
 1.6805  2.9980e-4
 1.6815  2.9980e-4
 1.6825  2.9980e-4
 1.6835  2.9980e-4
 1.6845  2.9980e-4
 1.6855  2.9980e-4
 1.6865  2.9980e-4
 1.6875  2.9980e-4
 1.6885  2.9980e-4
 1.6895  2.9980e-4
 1.6905  2.9980e-4
 1.6915  2.9980e-4
 1.6925  2.9980e-4
 1.6935  2.9980e-4
 1.6945  2.9980e-4
 1.6955  2.9980e-4
 1.6965  2.9980e-4
 1.6975  2.9980e-4
 1.6985  2.9980e-4
 1.6995  2.9980e-4
 1.7005  2.9980e-4
 1.7015  2.9980e-4
 1.7025  2.9980e-4
 1.7035  2.9980e-4
 1.7045  2.9980e-4
 1.7055  2.9980e-4
 1.7065  2.9980e-4
 1.7075  2.9980e-4
 1.7085  2.9980e-4
 1.7095  2.9980e-4
 1.7105  2.9980e-4
 1.7115  2.9980e-4
 1.7125  2.9980e-4
 1.7135  2.9980e-4
 1.7145  2.9980e-4
 1.7155  2.9980e-4
 1.7165  2.9980e-4
 1.7175  2.9980e-4
 1.7185  2.9980e-4
 1.7195  2.9980e-4
 1.7205  2.9980e-4
 1.7215  2.9980e-4
 1.7225  2.9980e-4
 1.7235  2.9980e-4
 1.7245  2.9980e-4
 1.7255  2.9980e-4
 1.7265  2.9980e-4
 1.7275  2.9980e-4
 1.7285  2.9980e-4
 1.7295  2.9980e-4
 1.7305  2.9980e-4
 1.7315  2.9980e-4
 1.7325  2.9980e-4
 1.7335  2.9980e-4
 1.7345  2.9980e-4
 1.7355  2.9980e-4
 1.7365  2.9980e-4
 1.7375  2.9980e-4
 1.7385  2.9980e-4
 1.7395  2.9980e-4
 1.7405  2.9980e-4
 1.7415  2.9980e-4
 1.7425  2.9980e-4
 1.7435  2.9980e-4
 1.7445  2.9980e-4
 1.7455  2.9980e-4
 1.7465  2.9980e-4
 1.7475  2.9980e-4
 1.7485  2.9980e-4
 1.7495  2.9980e-4
 1.7505  2.9980e-4
 1.7515  2.9980e-4
 1.7525  2.9980e-4
 1.7535  2.9980e-4
 1.7545  2.9980e-4
 1.7555  2.9980e-4
 1.7565  2.9980e-4
 1.7575  2.9980e-4
 1.7585  2.9980e-4
 1.7595  2.9980e-4
 1.7605  2.9980e-4
 1.7615  2.9980e-4
 1.7625  2.9980e-4
 1.7635  2.9980e-4
 1.7645  2.9980e-4
 1.7655  2.9980e-4
 1.7665  2.9980e-4
 1.7675  2.9980e-4
 1.7685  2.9980e-4
 1.7695  2.9980e-4
 1.7705  2.9980e-4
 1.7715  2.9980e-4
 1.7725  2.9980e-4
 1.7735  2.9980e-4
 1.7745  2.9980e-4
 1.7755  2.9980e-4
 1.7765  2.9980e-4
 1.7775  2.9980e-4
 1.7785  2.9980e-4
 1.7795  2.9980e-4
 1.7805  2.9980e-4
 1.7815  2.9980e-4
 1.7825  2.9980e-4
 1.7835  2.9980e-4
 1.7845  2.9980e-4
 1.7855  2.9980e-4
 1.7865  2.9980e-4
 1.7875  2.9980e-4
 1.7885  2.9980e-4
 1.7895  2.9980e-4
 1.7905  2.9980e-4
 1.7915  2.9980e-4
 1.7925  2.9980e-4
 1.7935  2.9980e-4
 1.7945  2.9980e-4
 1.7955  2.9980e-4
 1.7965  2.9980e-4
 1.7975  2.9980e-4
 1.7985  2.9980e-4
 1.7995  2.9980e-4
 1.8005  2.9980e-4
 1.8015  2.9980e-4
 1.8025  2.9980e-4
 1.8035  2.9980e-4
 1.8045  2.9980e-4
 1.8055  2.9980e-4
 1.8065  2.9980e-4
 1.8075  2.9980e-4
 1.8085  2.9980e-4
 1.8095  2.9980e-4
 1.8105  2.9980e-4
 1.8115  2.9980e-4
 1.8125  2.9980e-4
 1.8135  2.9980e-4
 1.8145  2.9980e-4
 1.8155  2.9980e-4
 1.8165  2.9980e-4
 1.8175  2.9980e-4
 1.8185  2.9980e-4
 1.8195  2.9980e-4
 1.8205  2.9980e-4
 1.8215  2.9980e-4
 1.8225  2.9980e-4
 1.8235  2.9980e-4
 1.8245  2.9980e-4
 1.8255  2.9980e-4
 1.8265  2.9980e-4
 1.8275  2.9980e-4
 1.8285  2.9980e-4
 1.8295  2.9980e-4
 1.8305  2.9980e-4
 1.8315  2.9980e-4
 1.8325  2.9980e-4
 1.8335  2.9980e-4
 1.8345  2.9980e-4
 1.8355  2.9980e-4
 1.8365  2.9980e-4
 1.8375  2.9980e-4
 1.8385  2.9980e-4
 1.8395  2.9980e-4
 1.8405  2.9980e-4
 1.8415  2.9980e-4
 1.8425  2.9980e-4
 1.8435  2.9980e-4
 1.8445  2.9980e-4
 1.8455  2.9980e-4
 1.8465  2.9980e-4
 1.8475  2.9980e-4
 1.8485  2.9980e-4
 1.8495  2.9980e-4
 1.8505  2.9980e-4
 1.8515  2.9980e-4
 1.8525  2.9980e-4
 1.8535  2.9980e-4
 1.8545  2.9980e-4
 1.8555  2.9980e-4
 1.8565  2.9980e-4
 1.8575  2.9980e-4
 1.8585  2.9980e-4
 1.8595  2.9980e-4
 1.8605  2.9980e-4
 1.8615  2.9980e-4
 1.8625  2.9980e-4
 1.8635  2.9980e-4
 1.8645  2.9980e-4
 1.8655  2.9980e-4
 1.8665  2.9980e-4
 1.8675  2.9980e-4
 1.8685  2.9980e-4
 1.8695  2.9980e-4
 1.8705  2.9980e-4
 1.8715  2.9980e-4
 1.8725  2.9980e-4
 1.8735  2.9980e-4
 1.8745  2.9980e-4
 1.8755  2.9980e-4
 1.8765  2.9980e-4
 1.8775  2.9980e-4
 1.8785  2.9980e-4
 1.8795  2.9980e-4
 1.8805  2.9980e-4
 1.8815  2.9980e-4
 1.8825  2.9980e-4
 1.8835  2.9980e-4
 1.8845  2.9980e-4
 1.8855  2.9980e-4
 1.8865  2.9980e-4
 1.8875  2.9980e-4
 1.8885  2.9980e-4
 1.8895  2.9980e-4
 1.8905  2.9980e-4
 1.8915  2.9980e-4
 1.8925  2.9980e-4
 1.8935  2.9980e-4
 1.8945  2.9980e-4
 1.8955  2.9980e-4
 1.8965  2.9980e-4
 1.8975  2.9980e-4
 1.8985  2.9980e-4
 1.8995  2.9980e-4
 1.9005  2.9980e-4
 1.9015  2.9980e-4
 1.9025  2.9980e-4
 1.9035  2.9980e-4
 1.9045  2.9980e-4
 1.9055  2.9980e-4
 1.9065  2.9980e-4
 1.9075  2.9980e-4
 1.9085  2.9980e-4
 1.9095  2.9980e-4
 1.9105  2.9980e-4
 1.9115  2.9980e-4
 1.9125  2.9980e-4
 1.9135  2.9980e-4
 1.9145  2.9980e-4
 1.9155  2.9980e-4
 1.9165  2.9980e-4
 1.9175  2.9980e-4
 1.9185  2.9980e-4
 1.9195  2.9980e-4
 1.9205  2.9980e-4
 1.9215  2.9980e-4
 1.9225  2.9980e-4
 1.9235  2.9980e-4
 1.9245  2.9980e-4
 1.9255  2.9980e-4
 1.9265  2.9980e-4
 1.9275  2.9980e-4
 1.9285  2.9980e-4
 1.9295  2.9980e-4
 1.9305  2.9980e-4
 1.9315  2.9980e-4
 1.9325  2.9980e-4
 1.9335  2.9980e-4
 1.9345  2.9980e-4
 1.9355  2.9980e-4
 1.9365  2.9980e-4
 1.9375  2.9980e-4
 1.9385  2.9980e-4
 1.9395  2.9980e-4
 1.9405  2.9980e-4
 1.9415  2.9980e-4
 1.9425  2.9980e-4
 1.9435  2.9980e-4
 1.9445  2.9980e-4
 1.9455  2.9980e-4
 1.9465  2.9980e-4
 1.9475  2.9980e-4
 1.9485  2.9980e-4
 1.9495  2.9980e-4
 1.9505  2.9980e-4
 1.9515  2.9980e-4
 1.9525  2.9980e-4
 1.9535  2.9980e-4
 1.9545  2.9980e-4
 1.9555  2.9980e-4
 1.9565  2.9980e-4
 1.9575  2.9980e-4
 1.9585  2.9980e-4
 1.9595  2.9980e-4
 1.9605  2.9980e-4
 1.9615  2.9980e-4
 1.9625  2.9980e-4
 1.9635  2.9980e-4
 1.9645  2.9980e-4
 1.9655  2.9980e-4
 1.9665  2.9980e-4
 1.9675  2.9980e-4
 1.9685  2.9980e-4
 1.9695  2.9980e-4
 1.9705  2.9980e-4
 1.9715  2.9980e-4
 1.9725  2.9980e-4
 1.9735  2.9980e-4
 1.9745  2.9980e-4
 1.9755  2.9980e-4
 1.9765  2.9980e-4
 1.9775  2.9980e-4
 1.9785  2.9980e-4
 1.9795  2.9980e-4
 1.9805  2.9980e-4
 1.9815  2.9980e-4
 1.9825  2.9980e-4
 1.9835  2.9980e-4
 1.9845  2.9980e-4
 1.9855  2.9980e-4
 1.9865  2.9980e-4
 1.9875  2.9980e-4
 1.9885  2.9980e-4
 1.9895  2.9980e-4
 1.9905  2.9980e-4
 1.9915  2.9980e-4
 1.9925  2.9980e-4
 1.9935  2.9980e-4
 1.9945  2.9980e-4
 1.9955  2.9980e-4
 1.9965  2.9980e-4
 1.9975  2.9980e-4
 1.9985  2.9980e-4
 1.9995  2.9980e-4
 2.0005  2.9980e-4
 2.0015  2.9980e-4
 2.0025  2.9980e-4
 2.0035  2.9980e-4
 2.0045  2.9980e-4
 2.0055  2.9980e-4
 2.0065  2.9980e-4
 2.0075  2.9980e-4
 2.0085  2.9980e-4
 2.0095  2.9980e-4
 2.0105  2.9980e-4
 2.0115  2.9980e-4
 2.0125  2.9980e-4
 2.0135  2.9980e-4
 2.0145  2.9980e-4
 2.0155  2.9980e-4
 2.0165  2.9980e-4
 2.0175  2.9980e-4
 2.0185  2.9980e-4
 2.0195  2.9980e-4
 2.0205  2.9980e-4
 2.0215  2.9980e-4
 2.0225  2.9980e-4
 2.0235  2.9980e-4
 2.0245  2.9980e-4
 2.0255  2.9980e-4
 2.0265  2.9980e-4
 2.0275  2.9980e-4
 2.0285  2.9980e-4
 2.0295  2.9980e-4
 2.0305  2.9980e-4
 2.0315  2.9980e-4
 2.0325  2.9980e-4
 2.0335  2.9980e-4
 2.0345  2.9980e-4
 2.0355  2.9980e-4
 2.0365  2.9980e-4
 2.0375  2.9980e-4
 2.0385  2.9980e-4
 2.0395  2.9980e-4
 2.0405  2.9980e-4
 2.0415  2.9980e-4
 2.0425  2.9980e-4
 2.0435  2.9980e-4
 2.0445  2.9980e-4
 2.0455  2.9980e-4
 2.0465  2.9980e-4
 2.0475  2.9980e-4
 2.0485  2.9980e-4
 2.0495  2.9980e-4
 2.0505  2.9980e-4
 2.0515  2.9980e-4
 2.0525  2.9980e-4
 2.0535  2.9980e-4
 2.0545  2.9980e-4
 2.0555  2.9980e-4
 2.0565  2.9980e-4
 2.0575  2.9980e-4
 2.0585  2.9980e-4
 2.0595  2.9980e-4
 2.0605  2.9980e-4
 2.0615  2.9980e-4
 2.0625  2.9980e-4
 2.0635  2.9980e-4
 2.0645  2.9980e-4
 2.0655  2.9980e-4
 2.0665  2.9980e-4
 2.0675  2.9980e-4
 2.0685  2.9980e-4
 2.0695  2.9980e-4
 2.0705  2.9980e-4
 2.0715  2.9980e-4
 2.0725  2.9980e-4
 2.0735  2.9980e-4
 2.0745  2.9980e-4
 2.0755  2.9980e-4
 2.0765  2.9980e-4
 2.0775  2.9980e-4
 2.0785  2.9980e-4
 2.0795  2.9980e-4
 2.0805  2.9980e-4
