# Energy	Flux
# keV		photon/(cm**2*s*keV*arcmin**2)
1.496450042724609375e+01	4.694371756990293933e-05
1.496549987792968750e+01	4.693389275524227660e-05
1.496649932861328125e+01	4.692914080645550231e-05
1.496750068664550781e+01	4.692878318046517092e-05
1.496850013732910156e+01	4.693275542569805362e-05
1.496949958801269531e+01	4.694101242036108226e-05
1.497049999237060547e+01	4.695333633228008325e-05
1.497150039672851562e+01	4.696895455072533642e-05
1.497249984741210938e+01	4.698663948538027885e-05
1.497349929809570312e+01	4.700527113567649342e-05
1.497450065612792969e+01	4.702283842641563405e-05
1.497550010681152344e+01	4.703885403628242119e-05
1.497649955749511719e+01	4.705343337017267922e-05
1.497749996185302734e+01	4.706543531314856250e-05
1.497850036621093750e+01	4.707412737789730281e-05
1.497949981689453125e+01	4.707895193607321364e-05
1.498049926757812500e+01	4.707981537862462575e-05
1.498150062561035156e+01	4.707721225227478728e-05
1.498250007629394531e+01	4.707218241445029083e-05
1.498349952697753906e+01	4.706569885594424907e-05
1.498449993133544922e+01	4.705779373479867226e-05
1.498550033569335938e+01	4.704857419660915860e-05
1.498649978637695312e+01	4.703806297879021192e-05
1.498750019073486328e+01	4.702586511713631917e-05
1.498850059509277344e+01	4.701203279611500908e-05
1.498950004577636719e+01	4.699631104173808318e-05
1.499049949645996094e+01	4.697896531835094616e-05
1.499149990081787109e+01	4.696056706745523263e-05
1.499250030517578125e+01	4.694191460418624677e-05
1.499349975585937500e+01	4.692426584782683895e-05
1.499450016021728516e+01	4.690826711043831986e-05
1.499550056457519531e+01	4.689383776681016821e-05
1.499650001525878906e+01	4.688117033053670370e-05
1.499749946594238281e+01	4.687049962042949092e-05
1.499849987030029297e+01	4.686204648862281959e-05
1.499950027465820312e+01	4.685671525309063505e-05
1.500049972534179688e+01	4.685427457863287714e-05
1.500150012969970703e+01	4.685474543325653286e-05
1.500250053405761719e+01	4.685822552862597767e-05
1.500349998474121094e+01	4.686455484423527132e-05
1.500449943542480469e+01	4.687421181827308464e-05
1.500549983978271484e+01	4.688739461223356906e-05
1.500650024414062500e+01	4.690336963896569116e-05
1.500749969482421875e+01	4.692086863529867718e-05
1.500850009918212891e+01	4.693908994499169349e-05
1.500950050354003906e+01	4.695804409618798444e-05
1.501049995422363281e+01	4.697783519700556406e-05
1.501149940490722656e+01	4.699802846975168868e-05
1.501249980926513672e+01	4.701811270269333140e-05
1.501350021362304688e+01	4.703703519421789160e-05
1.501449966430664062e+01	4.705428725068418362e-05
1.501550006866455078e+01	4.706984211727630865e-05
1.501650047302246094e+01	4.708298136650233801e-05
1.501749992370605469e+01	4.709439145179892031e-05
1.501849937438964844e+01	4.710560967224807437e-05
1.501950073242187500e+01	4.711710745663737519e-05
1.502050018310546875e+01	4.712905393578206492e-05
1.502149963378906250e+01	4.714199666783089543e-05
1.502250003814697266e+01	4.715613456457293169e-05
1.502350044250488281e+01	4.717122714004375912e-05
1.502449989318847656e+01	4.718749197037890535e-05
1.502549934387207031e+01	4.720474264103657457e-05
1.502650070190429688e+01	4.722268957574824453e-05
1.502750015258789062e+01	4.724176817900673691e-05
1.502849960327148438e+01	4.726262380574913064e-05
1.502950000762939453e+01	4.728617167527260438e-05
1.503050041198730469e+01	4.731258363311040418e-05
1.503149986267089844e+01	4.734082984585855146e-05
1.503249931335449219e+01	4.736997421302762513e-05
1.503350067138671875e+01	4.739941692743995127e-05
1.503450012207031250e+01	4.742820301906011416e-05
1.503549957275390625e+01	4.745568576226838085e-05
1.503649997711181641e+01	4.748211513038675465e-05
1.503750038146972656e+01	4.750735468268672173e-05
1.503849983215332031e+01	4.753097133057676278e-05
1.503949928283691406e+01	4.755345124688335545e-05
1.504050064086914062e+01	4.757507073383581233e-05
1.504150009155273438e+01	4.759615470892269811e-05
1.504249954223632812e+01	4.761691387476436920e-05
1.504349994659423828e+01	4.763651268318650893e-05
1.504450035095214844e+01	4.765422149998031905e-05
1.504549980163574219e+01	4.766998884405951244e-05
1.504649925231933594e+01	4.768316302858393647e-05
1.504750061035156250e+01	4.769295803351703006e-05
1.504850006103515625e+01	4.769843085585681402e-05
1.504949951171875000e+01	4.769849638135668246e-05
1.505049991607666016e+01	4.769374935480434895e-05
1.505150032043457031e+01	4.768443986851601390e-05
1.505249977111816406e+01	4.767011896048769669e-05
1.505350017547607422e+01	4.765073211379910198e-05
1.505450057983398438e+01	4.762704066567018888e-05
1.505550003051757812e+01	4.759941824439058725e-05
1.505649948120117188e+01	4.756891377309578698e-05
1.505749988555908203e+01	4.753732254205880563e-05
1.505850028991699219e+01	4.750579111069024230e-05
1.505949974060058594e+01	4.747500950025770601e-05
1.506050014495849609e+01	4.744493746853045897e-05
1.506150054931640625e+01	4.741653991025393717e-05
1.506250000000000000e+01	4.739086045005000208e-05
1.506349945068359375e+01	4.736830406834623071e-05
1.506449985504150391e+01	4.734945429028991946e-05
1.506550025939941406e+01	4.733453829659261446e-05
1.506649971008300781e+01	4.732394902736987414e-05
1.506750011444091797e+01	4.731755559264109529e-05
1.506850051879882812e+01	4.731386423795821538e-05
1.506949996948242188e+01	4.731174162186179653e-05
1.507049942016601562e+01	4.731085323864495931e-05
1.507149982452392578e+01	4.731052970604188027e-05
1.507250022888183594e+01	4.731018034819103142e-05
1.507349967956542969e+01	4.731000342643332398e-05
1.507450008392333984e+01	4.730998420804341010e-05
1.507550048828125000e+01	4.730942208061973355e-05
1.507649993896484375e+01	4.730753737932471344e-05
1.507749938964843750e+01	4.730371148019810499e-05
1.507850074768066406e+01	4.729789958263158958e-05
1.507950019836425781e+01	4.729049123280361675e-05
1.508049964904785156e+01	4.728130537573450935e-05
1.508150005340576172e+01	4.727045183210330727e-05
1.508250045776367188e+01	4.725775131103313357e-05
1.508349990844726562e+01	4.724251044008222336e-05
1.508449935913085938e+01	4.722593333568457958e-05
1.508550071716308594e+01	4.720870197797148482e-05
1.508650016784667969e+01	4.718926573548131348e-05
1.508749961853027344e+01	4.716742296564067904e-05
1.508850002288818359e+01	4.714420153457809647e-05
1.508950042724609375e+01	4.711986252081011892e-05
1.509049987792968750e+01	4.709424655562091081e-05
1.509149932861328125e+01	4.706656606175577080e-05
1.509250068664550781e+01	4.703666179897452360e-05
1.509350013732910156e+01	4.700623197746743776e-05
1.509449958801269531e+01	4.697593172256936704e-05
1.509549999237060547e+01	4.694473191910342603e-05
1.509650039672851562e+01	4.691363277033622648e-05
1.509749984741210938e+01	4.688412353299057283e-05
1.509849929809570312e+01	4.685719527198260688e-05
1.509950065612792969e+01	4.683428898953079109e-05
1.510050010681152344e+01	4.681601125181338518e-05
1.510149955749511719e+01	4.680258021812408589e-05
1.510249996185302734e+01	4.679394486057986336e-05
1.510350036621093750e+01	4.678931265090737661e-05
1.510449981689453125e+01	4.678774031436413739e-05
1.510549926757812500e+01	4.678934026207260256e-05
1.510650062561035156e+01	4.679405221612727524e-05
1.510750007629394531e+01	4.680052269543412142e-05
1.510849952697753906e+01	4.680758076055149407e-05
1.510949993133544922e+01	4.681478216671987059e-05
1.511050033569335938e+01	4.682220609522099445e-05
1.511149978637695312e+01	4.683013849267262231e-05
1.511250019073486328e+01	4.683954067943320830e-05
1.511350059509277344e+01	4.685138584218017592e-05
1.511450004577636719e+01	4.686494396611861387e-05
1.511549949645996094e+01	4.687875710654531815e-05
1.511649990081787109e+01	4.689208173536895215e-05
1.511750030517578125e+01	4.690525092473563280e-05
1.511849975585937500e+01	4.691870533548765529e-05
1.511950016021728516e+01	4.693204003177124363e-05
1.512050056457519531e+01	4.694411600443995744e-05
1.512150001525878906e+01	4.695426969023724239e-05
1.512249946594238281e+01	4.696267389432887124e-05
1.512349987030029297e+01	4.696870543655500436e-05
1.512450027465820312e+01	4.697102507090219028e-05
1.512549972534179688e+01	4.696949107802804511e-05
1.512650012969970703e+01	4.696477599674202908e-05
1.512750053405761719e+01	4.695723455288750665e-05
1.512849998474121094e+01	4.694645999292383843e-05
1.512949943542480469e+01	4.693169352507775430e-05
1.513049983978271484e+01	4.691276499896321822e-05
1.513150024414062500e+01	4.688990283719570844e-05
1.513249969482421875e+01	4.686415098232332054e-05
1.513350009918212891e+01	4.683693188393700410e-05
1.513450050354003906e+01	4.680841196017056276e-05
1.513549995422363281e+01	4.677884823549984330e-05
1.513649940490722656e+01	4.675061694222553516e-05
1.513749980926513672e+01	4.672516210927615474e-05
1.513850021362304688e+01	4.670272746858870590e-05
1.513949966430664062e+01	4.668438526622280981e-05
1.514050006866455078e+01	4.667128339113851219e-05
1.514150047302246094e+01	4.666487259272198199e-05
1.514249992370605469e+01	4.666579718259635759e-05
1.514349937438964844e+01	4.667362203013477597e-05
1.514450073242187500e+01	4.668859171344786994e-05
1.514550018310546875e+01	4.671195959709729278e-05
1.514649963378906250e+01	4.674397045664972213e-05
1.514750003814697266e+01	4.678422459905070684e-05
1.514850044250488281e+01	4.683192948644334476e-05
1.514949989318847656e+01	4.688580709764068291e-05
1.515049934387207031e+01	4.694481499877025646e-05
1.515150070190429688e+01	4.700765461935098034e-05
1.515250015258789062e+01	4.707312466638162337e-05
1.515349960327148438e+01	4.714012254656188669e-05
1.515450000762939453e+01	4.720802973547811720e-05
1.515550041198730469e+01	4.727603813950295519e-05
1.515649986267089844e+01	4.734267219907365413e-05
1.515749931335449219e+01	4.740803756581910515e-05
1.515850067138671875e+01	4.747217228497604871e-05
1.515950012207031250e+01	4.753381959329067619e-05
1.516049957275390625e+01	4.759160424947956615e-05
1.516149997711181641e+01	4.764396660817021200e-05
1.516250038146972656e+01	4.768932739953775504e-05
1.516349983215332031e+01	4.772634043286680953e-05
1.516449928283691406e+01	4.775440446762407686e-05
1.516550064086914062e+01	4.777355003517053187e-05
1.516650009155273438e+01	4.778436886571491135e-05
1.516749954223632812e+01	4.778646254230338821e-05
1.516849994659423828e+01	4.777946511154913302e-05
1.516950035095214844e+01	4.776417031971504280e-05
1.517049980163574219e+01	4.774139763008179043e-05
1.517149925231933594e+01	4.771211948261978191e-05
1.517250061035156250e+01	4.767760366401448471e-05
1.517350006103515625e+01	4.763991900052834156e-05
1.517449951171875000e+01	4.760069365215956075e-05
1.517549991607666016e+01	4.756026585988923729e-05
1.517650032043457031e+01	4.751911548816726432e-05
1.517749977111816406e+01	4.747836462089150570e-05
1.517850017547607422e+01	4.743898885843858960e-05
1.517950057983398438e+01	4.740159165721717925e-05
1.518050003051757812e+01	4.736707820539969163e-05
1.518149948120117188e+01	4.733660610178977868e-05
1.518249988555908203e+01	4.731097132163366567e-05
1.518350028991699219e+01	4.729094612135859537e-05
1.518449974060058594e+01	4.727742456561214048e-05
1.518550014495849609e+01	4.727123319845697954e-05
1.518650054931640625e+01	4.727194397483639691e-05
1.518750000000000000e+01	4.727821394595701002e-05
1.518849945068359375e+01	4.728924331514166289e-05
1.518949985504150391e+01	4.730401704406529624e-05
1.519050025939941406e+01	4.732170636403344364e-05
1.519149971008300781e+01	4.734187459791850804e-05
1.519250011444091797e+01	4.736441395527032629e-05
1.519350051879882812e+01	4.738856595055403420e-05
1.519449996948242188e+01	4.741310859379191931e-05
1.519549942016601562e+01	4.743691887157768764e-05
1.519649982452392578e+01	4.745888532034568501e-05
1.519750022888183594e+01	4.747827601255887292e-05
1.519849967956542969e+01	4.749468000809457525e-05
1.519950008392333984e+01	4.750806640367719378e-05
1.520050048828125000e+01	4.751806638186714730e-05
1.520149993896484375e+01	4.752438205393729555e-05
1.520249938964843750e+01	4.752738693592004608e-05
1.520350074768066406e+01	4.752796235205176755e-05
1.520450019836425781e+01	4.752574876993284657e-05
1.520549964904785156e+01	4.752053577865515807e-05
1.520650005340576172e+01	4.751312402857942339e-05
1.520750045776367188e+01	4.750315728947819061e-05
1.520849990844726562e+01	4.748995164419648844e-05
1.520949935913085938e+01	4.747355764766451343e-05
1.521050071716308594e+01	4.745411118279061158e-05
1.521150016784667969e+01	4.743125306222995799e-05
1.521249961853027344e+01	4.740478303980897375e-05
1.521350002288818359e+01	4.737508351781926724e-05
1.521450042724609375e+01	4.734330626806414308e-05
1.521549987792968750e+01	4.730996995964219769e-05
1.521649932861328125e+01	4.727468913591826075e-05
1.521750068664550781e+01	4.723826551697868088e-05
1.521850013732910156e+01	4.720186930321650548e-05
1.521949958801269531e+01	4.716647751106981082e-05
1.522049999237060547e+01	4.713343682016572984e-05
1.522150039672851562e+01	4.710375894277825121e-05
1.522249984741210938e+01	4.707799953119839271e-05
1.522349929809570312e+01	4.705589895702198377e-05
1.522450065612792969e+01	4.703785832816758495e-05
1.522550010681152344e+01	4.702521352935969194e-05
1.522649955749511719e+01	4.701907516676229160e-05
1.522749996185302734e+01	4.701992554953824755e-05
1.522850036621093750e+01	4.702743585467405058e-05
1.522949981689453125e+01	4.704117222820211727e-05
1.523049926757812500e+01	4.706107574529077913e-05
1.523150062561035156e+01	4.708781379726756160e-05
1.523250007629394531e+01	4.712112241506485888e-05
1.523349952697753906e+01	4.715917960823141832e-05
1.523449993133544922e+01	4.720026372731749974e-05
1.523550033569335938e+01	4.724348153080219249e-05
1.523649978637695312e+01	4.728895750091756145e-05
1.523750019073486328e+01	4.733683307592045155e-05
1.523850059509277344e+01	4.738665111847556639e-05
1.523950004577636719e+01	4.743822174645593665e-05
1.524049949645996094e+01	4.749041624828233033e-05
1.524149990081787109e+01	4.754164047844574209e-05
1.524250030517578125e+01	4.759124430622120746e-05
1.524349975585937500e+01	4.763841040383847710e-05
1.524450016021728516e+01	4.768186924714720238e-05
1.524550056457519531e+01	4.772072518958122737e-05
1.524650001525878906e+01	4.775459324725023799e-05
1.524749946594238281e+01	4.778279911755561318e-05
1.524849987030029297e+01	4.780491549996040567e-05
1.524950027465820312e+01	4.782075131188701854e-05
1.525049972534179688e+01	4.783002176734714900e-05
1.525150012969970703e+01	4.783333414986882035e-05
1.525250053405761719e+01	4.783179273175455814e-05
1.525349998474121094e+01	4.782528163899140192e-05
1.525449943542480469e+01	4.781344796033519192e-05
1.525549983978271484e+01	4.779563722138302625e-05
1.525650024414062500e+01	4.777113150355878884e-05
1.525749969482421875e+01	4.774029975378440966e-05
1.525850009918212891e+01	4.770474967195103194e-05
1.525950050354003906e+01	4.766602318576761046e-05
1.526049995422363281e+01	4.762502892413731509e-05
1.526149940490722656e+01	4.758374513048018025e-05
1.526249980926513672e+01	4.754348874459657419e-05
1.526350021362304688e+01	4.750491215662706385e-05
1.526449966430664062e+01	4.746874640261868771e-05
1.526550006866455078e+01	4.743629779937791509e-05
1.526650047302246094e+01	4.740888413357177873e-05
1.526749992370605469e+01	4.738676250621440202e-05
1.526849937438964844e+01	4.736980867063029621e-05
1.526950073242187500e+01	4.735750146901147845e-05
1.527050018310546875e+01	4.735010508482812659e-05
1.527149963378906250e+01	4.734780625502590354e-05
1.527250003814697266e+01	4.734958986029350693e-05
1.527350044250488281e+01	4.735521749746430327e-05
1.527449989318847656e+01	4.736540646814837633e-05
1.527549934387207031e+01	4.738057434146825505e-05
1.527650070190429688e+01	4.740055200254951852e-05
1.527750015258789062e+01	4.742488420864544846e-05
1.527849960327148438e+01	4.745374795872014814e-05
1.527950000762939453e+01	4.748777447319748875e-05
1.528050041198730469e+01	4.752612924453570632e-05
1.528149986267089844e+01	4.756689317854059405e-05
1.528249931335449219e+01	4.760954606383193327e-05
1.528350067138671875e+01	4.765481706990313176e-05
1.528450012207031250e+01	4.770220252059094635e-05
1.528549957275390625e+01	4.775016658910846983e-05
1.528649997711181641e+01	4.779744468971472193e-05
1.528750038146972656e+01	4.784287066922835840e-05
1.528849983215332031e+01	4.788558794971889258e-05
1.528949928283691406e+01	4.792415184711919923e-05
1.529050064086914062e+01	4.795805932305335705e-05
1.529150009155273438e+01	4.798681068214492629e-05
1.529249954223632812e+01	4.800867332752195809e-05
1.529349994659423828e+01	4.802356531551441591e-05
1.529450035095214844e+01	4.803251343845219901e-05
1.529549980163574219e+01	4.803604244880393118e-05
1.529649925231933594e+01	4.803395650887083940e-05
1.529750061035156250e+01	4.802644622115629503e-05
1.529850006103515625e+01	4.801377021048142162e-05
1.529949951171875000e+01	4.799576040447613796e-05
1.530049991607666016e+01	4.797240293945772703e-05
1.530150032043457031e+01	4.794350544421295085e-05
1.530249977111816406e+01	4.790877016535582961e-05
1.530350017547607422e+01	4.786899021940423170e-05
1.530450057983398438e+01	4.782558148979209868e-05
1.530550003051757812e+01	4.777949140142418154e-05
1.530649948120117188e+01	4.773148186830124322e-05
1.530749988555908203e+01	4.768285323894260922e-05
1.530850028991699219e+01	4.763412709546214363e-05
1.530949974060058594e+01	4.758496793635803558e-05
1.531050014495849609e+01	4.753571295875626002e-05
1.531150054931640625e+01	4.748663077934899311e-05
1.531250000000000000e+01	4.743844288476422428e-05
1.531349945068359375e+01	4.739119078851142789e-05
1.531449985504150391e+01	4.734441060516043361e-05
1.531550025939941406e+01	4.729840201396842014e-05
1.531649971008300781e+01	4.725303197643110895e-05
1.531750011444091797e+01	4.720775435726655710e-05
1.531850051879882812e+01	4.716324816580217354e-05
1.531949996948242188e+01	4.712060079478194193e-05
1.532049942016601562e+01	4.707981894901046115e-05
1.532149982452392578e+01	4.704105514171656353e-05
1.532250022888183594e+01	4.700472794953868710e-05
1.532349967956542969e+01	4.697091963315739216e-05
1.532450008392333984e+01	4.694019841569247381e-05
1.532550048828125000e+01	4.691226025917241579e-05
1.532649993896484375e+01	4.688656448333316195e-05
1.532749938964843750e+01	4.686407705829922577e-05
1.532850074768066406e+01	4.684538042172999549e-05
1.532950019836425781e+01	4.683008603815318877e-05
1.533049964904785156e+01	4.681780428519588002e-05
1.533150005340576172e+01	4.680808050661350447e-05
1.533250045776367188e+01	4.680024447650574346e-05
1.533349990844726562e+01	4.679368381248705992e-05
1.533449935913085938e+01	4.678851950303534362e-05
1.533550071716308594e+01	4.678527106457504222e-05
1.533650016784667969e+01	4.678334138009572360e-05
1.533749961853027344e+01	4.678248051567952657e-05
1.533850002288818359e+01	4.678235158992907316e-05
1.533950042724609375e+01	4.678243094946517343e-05
1.534049987792968750e+01	4.678240193077139414e-05
1.534149932861328125e+01	4.678249278902315000e-05
1.534250068664550781e+01	4.678368337301335811e-05
1.534350013732910156e+01	4.678641050158783633e-05
1.534449958801269531e+01	4.679105171559205426e-05
1.534549999237060547e+01	4.679688547348317566e-05
1.534650039672851562e+01	4.680306628926576932e-05
1.534749984741210938e+01	4.680981209975187160e-05
1.534849929809570312e+01	4.681720927123929007e-05
1.534950065612792969e+01	4.682547408077115405e-05
1.535050010681152344e+01	4.683412572962048707e-05
1.535149955749511719e+01	4.684192383422460204e-05
1.535249996185302734e+01	4.684807954410289495e-05
1.535350036621093750e+01	4.685230302827439366e-05
1.535449981689453125e+01	4.685444006543485975e-05
1.535549926757812500e+01	4.685529805181608824e-05
1.535650062561035156e+01	4.685628281032153445e-05
1.535750007629394531e+01	4.685783440578783368e-05
1.535849952697753906e+01	4.686010359749938255e-05
1.535949993133544922e+01	4.686322982781909735e-05
1.536050033569335938e+01	4.686698856535556016e-05
1.536149978637695312e+01	4.687075980018282962e-05
1.536250019073486328e+01	4.687352029888021627e-05
1.536350059509277344e+01	4.687498120631375533e-05
1.536450004577636719e+01	4.687568021549013634e-05
1.536549949645996094e+01	4.687618455789386624e-05
1.536649990081787109e+01	4.687720471811816813e-05
1.536750030517578125e+01	4.688010891571372661e-05
1.536849975585937500e+01	4.688562235678532476e-05
1.536950016021728516e+01	4.689362304529931931e-05
1.537050056457519531e+01	4.690451049223374802e-05
1.537150001525878906e+01	4.691890152596948444e-05
1.537249946594238281e+01	4.693725258390758732e-05
1.537349987030029297e+01	4.695965976241983598e-05
1.537450027465820312e+01	4.698543675205937560e-05
1.537549972534179688e+01	4.701507070154707760e-05
1.537650012969970703e+01	4.704902297881739928e-05
1.537750053405761719e+01	4.708637263265777207e-05
1.537849998474121094e+01	4.712635540784382320e-05
1.537949943542480469e+01	4.716851598099804695e-05
1.538049983978271484e+01	4.721325835081400526e-05
1.538150024414062500e+01	4.726103341394547288e-05
1.538249969482421875e+01	4.731129800375356555e-05
1.538350009918212891e+01	4.736294400566118927e-05
1.538450050354003906e+01	4.741496417960754350e-05
1.538549995422363281e+01	4.746606501842041910e-05
1.538649940490722656e+01	4.751561586021729689e-05
1.538749980926513672e+01	4.756350112833548883e-05
1.538850021362304688e+01	4.760905325792736954e-05
1.538949966430664062e+01	4.765160643335928042e-05
1.539050006866455078e+01	4.769089259203966786e-05
1.539150047302246094e+01	4.772580152693679676e-05
1.539249992370605469e+01	4.775502921914523012e-05
1.539349937438964844e+01	4.777765913543249382e-05
1.539450073242187500e+01	4.779242319836715034e-05
1.539550018310546875e+01	4.780006985153893061e-05
1.539649963378906250e+01	4.780142473856688698e-05
1.539750003814697266e+01	4.779592328257079140e-05
1.539850044250488281e+01	4.778384499655705965e-05
1.539949989318847656e+01	4.776546797674718491e-05
1.540049934387207031e+01	4.774195818408025931e-05
1.540150070190429688e+01	4.771521087321498722e-05
1.540250015258789062e+01	4.768619107472421624e-05
1.540349960327148438e+01	4.765558424569900402e-05
1.540450000762939453e+01	4.762410087165000521e-05
1.540550041198730469e+01	4.759141388849598452e-05
1.540649986267089844e+01	4.755614631767257427e-05
1.540749931335449219e+01	4.751748756463979755e-05
1.540850067138671875e+01	4.747599473236508382e-05
1.540950012207031250e+01	4.743269016823070108e-05
1.541049957275390625e+01	4.738881754347156779e-05
1.541149997711181641e+01	4.734517389291141088e-05
1.541250038146972656e+01	4.730143117553484465e-05
1.541349983215332031e+01	4.725824419435118253e-05
1.541449928283691406e+01	4.721632907962667718e-05
1.541550064086914062e+01	4.717531300741608280e-05
1.541650009155273438e+01	4.713601805455171353e-05
1.541749954223632812e+01	4.709897631147803507e-05
1.541849994659423828e+01	4.706384323559068705e-05
1.541950035095214844e+01	4.703152335422739789e-05
1.542049980163574219e+01	4.700217591348071716e-05
1.542149925231933594e+01	4.697498456925873071e-05
1.542250061035156250e+01	4.695016787065702099e-05
1.542350006103515625e+01	4.692848517246801928e-05
1.542449951171875000e+01	4.691029594668193854e-05
1.542549991607666016e+01	4.689525622431683964e-05
1.542650032043457031e+01	4.688313007282497274e-05
1.542749977111816406e+01	4.687321506161321532e-05
1.542850017547607422e+01	4.686456361443928285e-05
1.542950057983398438e+01	4.685685657472666243e-05
1.543050003051757812e+01	4.684944448005986606e-05
1.543149948120117188e+01	4.684097230107680843e-05
1.543249988555908203e+01	4.683090777938842680e-05
1.543350028991699219e+01	4.681990027935492403e-05
1.543449974060058594e+01	4.680843880779653925e-05
1.543550014495849609e+01	4.679652889009473506e-05
1.543650054931640625e+01	4.678465624184830889e-05
1.543750000000000000e+01	4.677390176905842697e-05
1.543849945068359375e+01	4.676508342301087360e-05
1.543949985504150391e+01	4.675884843801874318e-05
1.544050025939941406e+01	4.675531266640716474e-05
1.544149971008300781e+01	4.675488232715006983e-05
1.544250011444091797e+01	4.675856301152367519e-05
1.544350051879882812e+01	4.676710272574671323e-05
1.544449996948242188e+01	4.678197889904465995e-05
1.544549942016601562e+01	4.680381554674960482e-05
1.544649982452392578e+01	4.683183021970327355e-05
1.544750022888183594e+01	4.686524817492171359e-05
1.544849967956542969e+01	4.690256110960636202e-05
1.544950008392333984e+01	4.694246213811340034e-05
1.545050048828125000e+01	4.698393649386968957e-05
1.545149993896484375e+01	4.702531377405318560e-05
1.545249938964843750e+01	4.706483749234575931e-05
1.545350074768066406e+01	4.710142874103305478e-05
1.545450019836425781e+01	4.713477329757233822e-05
1.545549964904785156e+01	4.716478337056730530e-05
1.545650005340576172e+01	4.719109082056273619e-05
1.545750045776367188e+01	4.721384149574652108e-05
1.545849990844726562e+01	4.723306210789824457e-05
1.545949935913085938e+01	4.724885256288749457e-05
1.546050071716308594e+01	4.726120915622677581e-05
1.546150016784667969e+01	4.726998958571918642e-05
1.546249961853027344e+01	4.727656234704356430e-05
1.546350002288818359e+01	4.728182258839641605e-05
1.546450042724609375e+01	4.728581001283954345e-05
1.546549987792968750e+01	4.728954815531238111e-05
1.546649932861328125e+01	4.729339861236728519e-05
1.546750068664550781e+01	4.729705533957588305e-05
1.546850013732910156e+01	4.730096883189377060e-05
1.546949958801269531e+01	4.730505984832211443e-05
1.547049999237060547e+01	4.730929891686232891e-05
1.547150039672851562e+01	4.731409230282496446e-05
1.547249984741210938e+01	4.731885624792190009e-05
1.547349929809570312e+01	4.732227149690361814e-05
1.547450065612792969e+01	4.732367088820242141e-05
1.547550010681152344e+01	4.732261180328930285e-05
1.547649955749511719e+01	4.731904085301732467e-05
1.547749996185302734e+01	4.731371526889250820e-05
1.547850036621093750e+01	4.730803325509596468e-05
1.547949981689453125e+01	4.730294304185116779e-05
1.548049926757812500e+01	4.729864756507193876e-05
1.548150062561035156e+01	4.729645869198255187e-05
1.548250007629394531e+01	4.729737470121385477e-05
1.548349952697753906e+01	4.730127600942999911e-05
1.548449993133544922e+01	4.730838145686471364e-05
1.548550033569335938e+01	4.731906962720826070e-05
1.548649978637695312e+01	4.733233086304510515e-05
1.548750019073486328e+01	4.734657171867735455e-05
1.548850059509277344e+01	4.736100687491500772e-05
1.548950004577636719e+01	4.737556638670564269e-05
1.549049949645996094e+01	4.739084421754809396e-05
1.549149990081787109e+01	4.740728281952333648e-05
1.549250030517578125e+01	4.742397459923274787e-05
1.549349975585937500e+01	4.743974512720602795e-05
1.549450016021728516e+01	4.745278615583753071e-05
1.549550056457519531e+01	4.746084184251589351e-05
1.549650001525878906e+01	4.746329450340906200e-05
1.549749946594238281e+01	4.746096408006119499e-05
1.549849987030029297e+01	4.745507888096854186e-05
1.549950027465820312e+01	4.744583685655949035e-05
1.550049972534179688e+01	4.743252513760829364e-05
1.550150012969970703e+01	4.741556393252096646e-05
1.550250053405761719e+01	4.739628962575154826e-05
1.550349998474121094e+01	4.737539168814959274e-05
1.550449943542480469e+01	4.735349758175684965e-05
1.550549983978271484e+01	4.733090002104855642e-05
1.550650024414062500e+01	4.730802547460488986e-05
1.550749969482421875e+01	4.728507698170327119e-05
1.550850009918212891e+01	4.726294214040081961e-05
1.550950050354003906e+01	4.724251323986998908e-05
1.551049995422363281e+01	4.722395475009123398e-05
1.551149940490722656e+01	4.720782219284228254e-05
1.551249980926513672e+01	4.719408962199328050e-05
1.551350021362304688e+01	4.718174700628765888e-05
1.551449966430664062e+01	4.716909652433329400e-05
1.551550006866455078e+01	4.715432254976242166e-05
1.551650047302246094e+01	4.713707982170280196e-05
1.551749992370605469e+01	4.711772788271212142e-05
1.551849937438964844e+01	4.709595862337739017e-05
1.551950073242187500e+01	4.707216792658419061e-05
1.552050018310546875e+01	4.704638052808930054e-05
1.552149963378906250e+01	4.701886292747423725e-05
1.552250003814697266e+01	4.699089019232332703e-05
1.552350044250488281e+01	4.696302612959023562e-05
1.552449989318847656e+01	4.693516696268701339e-05
1.552549934387207031e+01	4.690731397513859597e-05
1.552650070190429688e+01	4.687945083013063575e-05
1.552750015258789062e+01	4.685212208342756662e-05
1.552849960327148438e+01	4.682602156899795954e-05
1.552950000762939453e+01	4.680161347620758605e-05
1.553050041198730469e+01	4.678022897116789543e-05
1.553149986267089844e+01	4.676323915064121804e-05
1.553249931335449219e+01	4.675115727466692955e-05
1.553350067138671875e+01	4.674382342390300611e-05
1.553450012207031250e+01	4.674030188432649988e-05
1.553549957275390625e+01	4.674040287229973278e-05
1.553649997711181641e+01	4.674512359975104681e-05
1.553750038146972656e+01	4.675507301058834733e-05
1.553849983215332031e+01	4.677063740616168024e-05
1.553949928283691406e+01	4.679097554849117533e-05
1.554050064086914062e+01	4.681422467885143387e-05
1.554150009155273438e+01	4.683882658824037423e-05
1.554249954223632812e+01	4.686393769478392992e-05
1.554349994659423828e+01	4.688974023660804431e-05
1.554450035095214844e+01	4.691607261263488148e-05
